,0,1,2,3,4,5,6,7,8,9,10
0,0.276965886113,0.0197797257255,-0.142287114627,-0.179263657727,0.702942892799,-0.109210986964,-1.75781633229,-0.121723878163,-0.15032267838,-0.512687919519,2010-01-01
1,-1.06738554872,1.8254779981,-0.593847062687,-1.39063794369,0.202547213883,0.130144293671,-2.43929327297,-0.689525012733,0.207376029599,0.219160321803,2010-01-01
2,-0.623079272718,1.46044290006,-0.587494595889,-0.976474220044,-0.10727423649,-0.335693874235,0.0394934928066,0.979176829331,0.0637361899351,0.482786805371,2010-01-01
3,0.292468278395,0.906665026489,1.40071095951,0.605074202356,0.50621547624,-0.764558492866,1.01441501505,0.541722903979,-0.671196124238,-2.23894335751,2010-01-01
4,0.750234469634,0.284756589091,-0.425822013539,-0.573444310087,-0.396173799595,-0.0770641684835,0.461947295857,-0.521497555026,-0.637775076965,1.34602240614,2010-01-01
5,-1.44308656655,0.261311001643,0.0811114325616,-0.27073286073,0.664003717777,-0.52368053164,-0.415414747627,0.316270322075,-0.00195633583288,-0.776916692462,2010-01-01
6,-0.689564943643,0.916279828656,-0.879334816125,0.743542823115,0.240218888688,-0.333744551312,-1.4965937201,-0.605639221816,-0.0838385973743,-2.20866374839,2010-01-01
7,0.143408729633,0.793286947305,-0.775691137158,-0.169495900465,-0.475337226707,1.20756040644,0.480624864478,-0.219264627669,0.307314292524,-0.122204377985,2010-01-01
8,0.803192874737,0.223883282482,0.223518241897,0.775292811463,0.603617456959,-0.0579625307071,0.278683263162,-0.588897918945,-0.0998601814424,-0.449543785903,2010-01-01
9,-0.63370055649,-1.4847465021,0.289703496575,-0.36722526239,-0.37623216893,-0.781043136826,-0.631195439508,-1.27448753047,0.380619548307,0.610287220894,2010-01-01
10,1.55207822617,1.23498703882,-0.425921482058,-0.297571852457,-0.787956105517,-1.07301511267,-0.162593447515,1.45138569195,-1.46028496802,1.2542181882,2010-01-01
11,-0.880397363877,-2.37776219521,-1.28211280139,1.94341253412,2.64535046898,0.0326709494539,0.0464552007765,1.15795312714,0.79702211154,-1.01671014347,2010-01-01
12,-0.589881642574,1.082749365,-0.328083341046,-0.747598013489,-1.87411899109,-0.779118743713,-1.04793134173,-0.788056527558,-0.23348441278,0.964633589667,2010-01-01
13,-0.708044330145,0.388783228132,0.555750415761,1.2538624111,0.43048759855,0.0150044025871,-1.69748343807,0.311711688074,0.292454427541,0.384290640254,2010-01-01
14,2.30166790567,0.873530397567,0.5826651174,1.60584970613,0.331819651217,-0.332480142052,-0.328402941672,-0.210292485805,0.399926830821,1.88369512229,2010-01-01
15,-1.14962887139,-0.587543564268,0.871119221176,0.963215935367,-0.661111648958,-0.0795064953745,-1.82078643544,-0.441899715271,-0.500694843163,-0.686352816552,2010-01-01
16,-0.770174736219,0.132421925765,-1.39666887466,1.1076382279,-0.146623821521,-1.66505139551,0.60123660603,-1.10832634022,0.798381810284,0.588999785083,2010-01-01
17,-0.424542468531,1.38728331882,-0.0476340747832,1.47903244924,-0.631825742826,0.588331083064,0.766993852391,0.408769922475,-1.88452928463,-1.43208915603,2010-01-01
18,-1.32353172442,0.308521613081,-0.0199992907114,-0.0702552943381,0.769754805723,-0.693019115921,-1.45771363775,0.297951995115,-0.258850162364,-0.9386425005,2010-01-01
19,0.100164641318,-0.564651504909,2.21799826966,1.28363805752,-0.126192759232,0.981930783874,-0.748106394091,0.733668540975,-1.10835197332,-0.166681941697,2010-01-01
20,-0.0741057284257,-0.929030021622,-2.36415944873,0.968318380903,-0.305924074113,-0.449809487101,-0.733685011686,0.0772132513864,1.7792389086,1.76969417756,2010-01-01
21,0.698498082032,1.68373291921,-0.63081267107,0.372092976247,-0.316296579743,-0.772880424206,-0.107119537619,-1.14533867959,-1.50264087832,-1.26325804642,2010-01-01
22,-0.274773778211,-1.18114864153,-1.26275259483,-0.990322337895,0.27618134382,-0.487273394354,-0.00684055449499,-0.0169792540572,-0.448139478175,-1.25709037436,2010-01-01
23,-0.628994761996,-0.420869280187,0.172417902506,1.37566673685,-0.180972999449,-0.262691258108,0.259625342401,-1.8765141475,-1.11010327988,-0.687163124839,2010-01-01
24,0.101463814678,1.24103310138,0.226068538022,-1.09448035884,-0.812536796254,-0.476276591862,-1.71666307719,1.86003830718,0.529916267535,0.0820836118603,2010-01-02
25,-0.927096039139,-0.634549402224,-0.0276566961274,1.08524348901,-1.10344113246,-1.4573718811,0.613713714082,0.824930041233,0.199676105911,-1.16345140857,2010-01-02
26,0.796307912158,-1.11479234764,-0.580887692129,-1.32558675511,-1.24167054662,-0.682291284466,1.18157500552,0.427888937599,1.39121421045,1.06896496225,2010-01-02
27,-0.676420333502,-0.967465114746,-0.549472243324,-1.01067134812,-0.931834845756,-1.99553623558,0.678822029248,1.12803921785,-1.71237683368,-0.487660768208,2010-01-02
28,0.830942443289,0.435658756363,-1.29528413744,-0.929212959105,-0.123048480832,-0.189692235848,0.0405500389456,-0.313515749302,-0.214011248612,1.98565700639,2010-01-02
29,-1.15788989281,-0.0158467040274,-0.0392622453783,0.527888283324,0.60730478944,0.266559611457,0.968038944573,-0.114228092687,-1.11280552834,-0.997403973938,2010-01-02
30,-0.204650989242,-0.368508889071,-1.65336463145,1.5825360455,0.703591957469,0.307481211071,-1.39293548234,0.503546669176,-0.59055216866,-0.135831971748,2010-01-02
31,-0.485947143074,-0.352220167685,0.477181734638,1.14950922887,-0.470043518573,-0.182223678658,-0.493933858009,2.92896813127,-2.09794100895,-0.328551066228,2010-01-02
32,-0.383596345617,-0.444615658673,0.842183911987,1.00573007898,-1.30517567053,0.203055143437,1.48972247675,-1.9243796487,2.17285953618,0.484140877525,2010-01-02
33,-0.0294230626885,-2.92862610835,0.975885327711,-0.797337759232,0.143496569461,0.0447366860727,-0.40271583967,-1.41290059106,-0.035791269391,-0.21013326884,2010-01-02
34,-0.534871306261,-0.141229611777,-1.51772069647,-0.535512299456,-0.504193278516,0.290064185196,0.183615920541,-0.222980742217,0.597309601338,0.195715394257,2010-01-02
35,-1.37309209121,0.283163920334,0.735427791064,-1.25129801747,-0.607268284303,-0.22203279767,0.094129158058,-1.70794717389,0.233128883375,0.554009225416,2010-01-02
36,-0.186731300956,-0.933462246852,0.233733493313,-0.43927823194,-0.0360932180768,1.3082213978,-1.25188795915,1.24794406424,-0.411924563455,0.495908090005,2010-01-02
37,1.44181033997,1.05439535384,-0.425693589448,-0.6207159612,-0.753885283156,1.07061291178,0.125760118319,0.796137743577,-0.0197146255912,-1.53108183793,2010-01-02
38,-1.4724631767,0.736572044944,0.519606595205,1.11456915958,-0.613183777036,1.40392685669,1.15401439463,-0.350755251377,-0.406659096145,0.564451234311,2010-01-02
39,0.243079884229,-0.414253227951,1.02862456415,-1.07938892156,1.00074059922,-0.264482665321,-0.336853323395,-0.765333765347,0.638901448575,0.651955611652,2010-01-02
40,0.408797292536,0.15777404819,0.795491095306,1.00293257295,-0.437290806485,-0.964309878377,-0.137847596769,-0.263128538015,2.32701428854,-0.0537210387533,2010-01-02
41,-1.29576256061,0.895170935812,0.949355985314,-2.35449330306,0.564052081686,-0.372228383555,-0.681486838017,1.51245787101,0.457109692788,-0.0948272664428,2010-01-02
42,1.57035623244,0.73261421985,-0.612742205193,-0.996910925307,-1.98637728848,-0.630267432387,0.235383039671,0.329587659107,0.0690420697218,-0.193009985609,2010-01-02
43,0.341766174997,0.299553423355,0.126564003902,0.0799928545126,-2.32895092486,-0.909973325855,0.32943982083,0.550420269047,0.600552476796,-0.395874990728,2010-01-02
44,0.78829534784,1.11165272018,-1.02569793415,-0.733409924709,-0.252288291278,0.135433825648,-1.29751878299,-0.0974630336005,-2.43463413519,-0.358438697653,2010-01-02
45,0.311706867606,-0.756175420613,-0.177228077519,-0.180101116631,-0.00453423676947,-0.374801642947,0.308683107635,-2.12135578518,-0.82016511155,1.23120199551,2010-01-02
46,-1.78295110833,-0.664208275401,-0.563985948002,1.98652202177,-0.745382331034,-0.449760252109,0.938541215079,0.648311348871,-0.0261228082082,1.03096564134,2010-01-02
47,-1.60928152212,2.1698969741,-0.839271832212,-1.27550213907,-0.730116625991,1.17666618821,-3.13326542747,0.342257071269,0.208434811532,0.487427686442,2010-01-02
48,-1.13511287666,0.17375873963,-0.239064626447,0.446327232304,0.0255733221465,0.859485459111,1.11671163812,-0.581987442844,-0.0678026062093,-0.233618543292,2010-01-03
49,-0.590140519035,-1.12631186088,1.09162641784,0.820436827749,-0.353750870357,2.82462738672,-0.111200242301,-2.01526555666,0.647775110064,0.502875057028,2010-01-03
50,0.24901024421,1.14648904013,-0.529470781499,-0.666601526353,-0.917247783648,-0.542809512102,1.10221413836,-0.789027742689,-0.814845380507,-0.0849633400617,2010-01-03
51,-2.3109506665,-2.30634965868,2.13003799582,1.04373876737,0.51005303656,-0.215027836647,-2.86158560681,-0.726829129878,1.5888723678,0.792044592418,2010-01-03
52,-1.16320614447,-0.0490221667622,-0.0935508296439,0.89452317252,0.566962696203,-0.223285312025,0.888650715628,-0.513196735786,-0.287815144234,1.18620157049,2010-01-03
53,1.50030330332,-0.131695468798,-2.57778209008,0.303065794874,0.0318831981274,0.638281234899,0.92951174394,-0.875642652215,1.88653358015,-1.63979644688,2010-01-03
